ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Y_Coordinate,Anatomical_Division
b'17Networks_RH_SomMotA_6',Wang_b'17Networks_RH_SomMotA_6',b'17Networks_RH_SomMotA_6',0.008226792062982212,1.1396754492139727,0.25493926412054263,False,0.008226792062982213,0.00031444451240399373,0.008226792062982212,-0.002698738928231472,0.016305578745100385,-28,Sensorimotor
b'17Networks_LH_ContA_Cingm_1',Wang_b'17Networks_LH_ContA_Cingm_1',b'17Networks_LH_ContA_Cingm_1',1.5879064385036255,12.859980242957267,1.413374457808569e-26,True,1.5879064385036255,0.009671432522163206,1.5879064385036255,1.4777191778559753,1.693608199314356,-22,Sensorimotor
b'17Networks_LH_ContC_Cingp_1',Wang_b'17Networks_LH_ContC_Cingp_1',b'17Networks_LH_ContC_Cingp_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-22,Sensorimotor
b'17Networks_RH_ContC_Cingp_1',Wang_b'17Networks_RH_ContC_Cingp_1',b'17Networks_RH_ContC_Cingp_1',0.08425483561318513,3.535050254261662,0.00046433015062917357,True,0.08425483561318513,0.001294492070230458,0.08425483561318513,0.07104765177416192,0.10821207958824762,-18,Sensorimotor
b'17Networks_RH_ContA_Cingm_1',Wang_b'17Networks_RH_ContA_Cingm_1',b'17Networks_RH_ContA_Cingm_1',1.9395140983150387,18.63423191357336,2.6197547686229267e-46,True,1.9395140983150387,0.007199598893579616,1.9395140983150387,1.8469016074742834,2.150025288891137,-18,Sensorimotor
b'17Networks_LH_DorsAttnB_PostC_1',Wang_b'17Networks_LH_DorsAttnB_PostC_1',b'17Networks_LH_DorsAttnB_PostC_1',-0.02189340367049902,-2.846319858672623,0.004595756680253393,True,-0.021893403670499027,0.00033569890920757083,-0.02189340367049902,-0.032589790010732755,-0.016304029575149707,-17,Sensorimotor
b'17Networks_LH_DorsAttnB_PostC_2',Wang_b'17Networks_LH_DorsAttnB_PostC_2',b'17Networks_LH_DorsAttnB_PostC_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-17,Sensorimotor
b'17Networks_LH_DorsAttnB_PostC_3',Wang_b'17Networks_LH_DorsAttnB_PostC_3',b'17Networks_LH_DorsAttnB_PostC_3',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-17,Sensorimotor
b'17Networks_LH_SalVentAttnB_Ins_1',Wang_b'17Networks_LH_SalVentAttnB_Ins_1',b'17Networks_LH_SalVentAttnB_Ins_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-17,Sensorimotor
b'17Networks_LH_DorsAttnB_PostC_4',Wang_b'17Networks_LH_DorsAttnB_PostC_4',b'17Networks_LH_DorsAttnB_PostC_4',0.07901922283807777,4.203989217858138,3.00356083315583e-05,True,0.07901922283807779,0.000750051939952695,0.07901922283807777,0.0542443886267848,0.10582655105815097,-17,Sensorimotor
b'17Networks_LH_SalVentAttnA_Ins_1',Wang_b'17Networks_LH_SalVentAttnA_Ins_1',b'17Networks_LH_SalVentAttnA_Ins_1',0.3899663241542488,14.710296905254712,6.4591378304241425e-43,True,0.3899663241542489,0.0009984150247534956,0.3899663241542488,0.3557973101572766,0.41519628865360847,-17,Sensorimotor
b'17Networks_RH_DorsAttnB_PostC_1',Wang_b'17Networks_RH_DorsAttnB_PostC_1',b'17Networks_RH_DorsAttnB_PostC_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-13,Sensorimotor
b'17Networks_RH_DorsAttnB_PostC_4',Wang_b'17Networks_RH_DorsAttnB_PostC_4',b'17Networks_RH_DorsAttnB_PostC_4',-0.033189732359179804,-3.7812481412160155,0.00017155037509030077,True,-0.033189732359179804,0.00035714954606124084,-0.033189732359179804,-0.038430964686724065,-0.025828140679241243,-13,Sensorimotor
b'17Networks_RH_SalVentAttnB_Ins_2',Wang_b'17Networks_RH_SalVentAttnB_Ins_2',b'17Networks_RH_SalVentAttnB_Ins_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-13,Sensorimotor
b'17Networks_RH_SalVentAttnB_Ins_1',Wang_b'17Networks_RH_SalVentAttnB_Ins_1',b'17Networks_RH_SalVentAttnB_Ins_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-13,Sensorimotor
b'17Networks_RH_DorsAttnB_PostC_2',Wang_b'17Networks_RH_DorsAttnB_PostC_2',b'17Networks_RH_DorsAttnB_PostC_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-13,Sensorimotor
b'17Networks_RH_DorsAttnB_PostC_3',Wang_b'17Networks_RH_DorsAttnB_PostC_3',b'17Networks_RH_DorsAttnB_PostC_3',2.4419740224304602,37.5847270882289,4.9812047845927836e-173,True,2.4419740224304602,0.0024014530373754773,2.4419740224304602,2.2594928628869795,2.5392973707224304,-13,Sensorimotor
b'17Networks_RH_SalVentAttnA_Ins_1',Wang_b'17Networks_RH_SalVentAttnA_Ins_1',b'17Networks_RH_SalVentAttnA_Ins_1',-0.046433152040025176,-1.6602684098457603,0.09771691351428663,False,-0.046433152040025176,0.0014618719018498034,-0.046433152040025176,-0.08591696033439503,-0.01298232662043869,-13,Sensorimotor
b'17Networks_RH_SalVentAttnA_Ins_2',Wang_b'17Networks_RH_SalVentAttnA_Ins_2',b'17Networks_RH_SalVentAttnA_Ins_2',2.2619071917347857,38.84348179630346,7.938835070084406e-182,True,2.2619071917347857,0.0021248910206280304,2.2619071917347857,2.2253597755287955,2.3150852520593403,-13,Sensorimotor
b'17Networks_LH_TempPar_2',Wang_b'17Networks_LH_TempPar_2',b'17Networks_LH_TempPar_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-2,Insula/Cingulate
b'17Networks_LH_TempPar_1',Wang_b'17Networks_LH_TempPar_1',b'17Networks_LH_TempPar_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-2,Insula/Cingulate
b'17Networks_LH_LimbicA_TempPole_3',Wang_b'17Networks_LH_LimbicA_TempPole_3',b'17Networks_LH_LimbicA_TempPole_3',-2.442624320397552,-36.5659004078265,9.082019794559559e-156,True,-2.4426243203975524,0.0027068971730167717,-2.442624320397552,-2.518010084838814,-2.3846749787394796,-2,Insula/Cingulate
b'17Networks_LH_LimbicA_TempPole_1',Wang_b'17Networks_LH_LimbicA_TempPole_1',b'17Networks_LH_LimbicA_TempPole_1',-4.092794410696165,-73.59551514632095,0.0,True,-4.092794410696165,0.0018651668998303193,-4.092794410696165,-4.209985815768079,-3.9937953711727077,-2,Insula/Cingulate
b'17Networks_LH_LimbicA_TempPole_4',Wang_b'17Networks_LH_LimbicA_TempPole_4',b'17Networks_LH_LimbicA_TempPole_4',-0.0604569867458705,-3.6722955797746333,0.00027590283944224506,True,-0.06045698674587051,0.0008570293292433018,-0.0604569867458705,-0.07986063756304664,-0.0285669030000303,-2,Insula/Cingulate
b'17Networks_LH_ContA_Temp_1',Wang_b'17Networks_LH_ContA_Temp_1',b'17Networks_LH_ContA_Temp_1',2.2444866220334987,33.6821461017194,5.070911327189988e-143,True,2.2444866220334987,0.0026548928086125648,2.2444866220334987,2.1348400688366316,2.3204171194836642,-2,Insula/Cingulate
b'17Networks_LH_ContB_Temp_1',Wang_b'17Networks_LH_ContB_Temp_1',b'17Networks_LH_ContB_Temp_1',0.15006271300634755,6.4036778940733114,2.7928149019583637e-10,True,0.15006271300634755,0.0008888959200730188,0.15006271300634755,0.11180894633188351,0.1514813537484079,-2,Insula/Cingulate
b'17Networks_LH_SalVentAttnA_FrMed_2',Wang_b'17Networks_LH_SalVentAttnA_FrMed_2',b'17Networks_LH_SalVentAttnA_FrMed_2',0.23601785281011442,9.653610385506438,2.1160816961532552e-20,True,0.23601785281011442,0.0010690653253745998,0.23601785281011442,0.1937343118398635,0.2345271929247954,-2,Insula/Cingulate
b'17Networks_LH_ContC_pCun_1',Wang_b'17Networks_LH_ContC_pCun_1',b'17Networks_LH_ContC_pCun_1',0.08831746419709174,4.391552393763315,1.3612703046490966e-05,True,0.08831746419709174,0.0008768708851082309,0.08831746419709174,0.06931205145869965,0.12436633135295126,-2,Insula/Cingulate
b'17Networks_LH_ContC_pCun_2',Wang_b'17Networks_LH_ContC_pCun_2',b'17Networks_LH_ContC_pCun_2',1.359168002153522,32.62650259331739,7.469371139936863e-140,True,1.359168002153522,0.0016203240942203093,1.359168002153522,1.3192878370513719,1.3928466629579608,-2,Insula/Cingulate
b'17Networks_LH_LimbicA_TempPole_2',Wang_b'17Networks_LH_LimbicA_TempPole_2',b'17Networks_LH_LimbicA_TempPole_2',-0.8895471640077399,-23.86876957675758,1.9735495587690516e-100,True,-0.8895471640077399,0.0011657716767311634,-0.8895471640077399,-0.92729570230979,-0.8654343069085902,-2,Insula/Cingulate
b'17Networks_LH_SalVentAttnA_ParMed_1',Wang_b'17Networks_LH_SalVentAttnA_ParMed_1',b'17Networks_LH_SalVentAttnA_ParMed_1',0.9484553164646373,27.862058420013213,6.0094039641844415e-112,True,0.9484553164646375,0.0013562301724981776,0.9484553164646373,0.8960279651214389,1.004987307746466,-2,Insula/Cingulate
b'17Networks_LH_DefaultB_Temp_1',Wang_b'17Networks_LH_DefaultB_Temp_1',b'17Networks_LH_DefaultB_Temp_1',-1.3011459632106686,-32.52289359394711,3.7565253840744335e-168,True,-1.3011459632106686,0.0011379615942541655,-1.3011459632106686,-1.3852719460841718,-1.2653980104456464,-2,Insula/Cingulate
b'17Networks_LH_DefaultB_Temp_2',Wang_b'17Networks_LH_DefaultB_Temp_2',b'17Networks_LH_DefaultB_Temp_2',-0.007414144417731993,-2.003333970326653,0.045488734745471465,True,-0.007414144417731992,0.0001328546700831139,-0.007414144417731993,-0.013004110111349193,-0.0019125840154076575,-2,Insula/Cingulate
b'17Networks_LH_SalVentAttnA_FrMed_1',Wang_b'17Networks_LH_SalVentAttnA_FrMed_1',b'17Networks_LH_SalVentAttnA_FrMed_1',1.4932198702165218,37.668860072483426,8.297713435644625e-178,True,1.4932198702165214,0.0014184556634049298,1.4932198702165218,1.457081281324635,1.584704594603591,-2,Insula/Cingulate
b'17Networks_LH_DefaultB_Temp_4',Wang_b'17Networks_LH_DefaultB_Temp_4',b'17Networks_LH_DefaultB_Temp_4',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-2,Insula/Cingulate
b'17Networks_LH_DefaultC_PHC_1',Wang_b'17Networks_LH_DefaultC_PHC_1',b'17Networks_LH_DefaultC_PHC_1',2.4984373815874674,34.201608993901374,8.808848279337223e-151,True,2.4984373815874674,0.0027789639172990403,2.4984373815874674,2.4275251755068656,2.593996059424497,-2,Insula/Cingulate
b'17Networks_LH_SalVentAttnA_FrOper_2',Wang_b'17Networks_LH_SalVentAttnA_FrOper_2',b'17Networks_LH_SalVentAttnA_FrOper_2',0.10380457780885971,6.223483745926501,1.0386871280392814e-09,True,0.10380457780885971,0.0007504460436530142,0.10380457780885971,0.07736515234861865,0.10090096376510745,-2,Insula/Cingulate
b'17Networks_LH_SalVentAttnA_FrOper_1',Wang_b'17Networks_LH_SalVentAttnA_FrOper_1',b'17Networks_LH_SalVentAttnA_FrOper_1',0.08933029259445735,4.368109361456917,1.7448013488868323e-05,True,0.08933029259445736,0.0011988331928372861,0.08933029259445735,0.060664932677543006,0.1446809793727374,-2,Insula/Cingulate
b'17Networks_LH_SalVentAttnA_ParOper_1',Wang_b'17Networks_LH_SalVentAttnA_ParOper_1',b'17Networks_LH_SalVentAttnA_ParOper_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-2,Insula/Cingulate
b'17Networks_LH_DefaultC_Rsp_1',Wang_b'17Networks_LH_DefaultC_Rsp_1',b'17Networks_LH_DefaultC_Rsp_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-2,Insula/Cingulate
b'17Networks_LH_DefaultB_Temp_3',Wang_b'17Networks_LH_DefaultB_Temp_3',b'17Networks_LH_DefaultB_Temp_3',0.0,,,False,0.0,0.0,0.0,0.0,0.0,-2,Insula/Cingulate
b'17Networks_RH_SalVentAttnA_ParMed_2',Wang_b'17Networks_RH_SalVentAttnA_ParMed_2',b'17Networks_RH_SalVentAttnA_ParMed_2',2.20328936477791,32.60254435528418,9.264383196780652e-134,True,2.20328936477791,0.0027917160004317394,2.20328936477791,2.1415997675228033,2.2801145468352737,2,Insula/Cingulate
b'17Networks_RH_SalVentAttnA_FrMed_2',Wang_b'17Networks_RH_SalVentAttnA_FrMed_2',b'17Networks_RH_SalVentAttnA_FrMed_2',0.054207885616228337,4.560632506388183,6.171825500020811e-06,True,0.054207885616228337,0.00048243970582067684,0.054207885616228337,0.03953731379112459,0.07081608414894243,2,Insula/Cingulate
b'17Networks_RH_TempPar_2',Wang_b'17Networks_RH_TempPar_2',b'17Networks_RH_TempPar_2',0.0427448075855487,3.794924455072233,0.00016725723373724554,True,0.042744807585548716,0.0005229031298174021,0.0427448075855487,0.03051054409067632,0.05793018464709659,2,Insula/Cingulate
b'17Networks_RH_TempPar_1',Wang_b'17Networks_RH_TempPar_1',b'17Networks_RH_TempPar_1',0.008938639330341693,1.0060740058619515,0.31472223618037753,False,0.008938639330341693,0.0003332012987352369,0.008938639330341693,-0.007196898757396656,0.012520141079916019,2,Insula/Cingulate
b'17Networks_RH_TempPar_3',Wang_b'17Networks_RH_TempPar_3',b'17Networks_RH_TempPar_3',0.0,,,False,0.0,0.0,0.0,0.0,0.0,2,Insula/Cingulate
b'17Networks_RH_LimbicA_TempPole_1',Wang_b'17Networks_RH_LimbicA_TempPole_1',b'17Networks_RH_LimbicA_TempPole_1',-2.6373082562793377,-57.16582279379743,0.0,True,-2.6373082562793373,0.0013645872855346038,-2.6373082562793377,-2.7101462724456944,-2.5963266026219545,2,Insula/Cingulate
b'17Networks_RH_LimbicA_TempPole_4',Wang_b'17Networks_RH_LimbicA_TempPole_4',b'17Networks_RH_LimbicA_TempPole_4',3.2063158678387924,46.56335143085246,1.3792686546737273e-229,True,3.206315867838793,0.002439118567351784,3.2063158678387924,3.086274363545585,3.2873698490817773,2,Insula/Cingulate
b'17Networks_RH_LimbicA_TempPole_3',Wang_b'17Networks_RH_LimbicA_TempPole_3',b'17Networks_RH_LimbicA_TempPole_3',-1.7090615586146114,-24.97194471475588,3.1527929844561304e-92,True,-1.7090615586146114,0.0029370100070515988,-1.7090615586146114,-1.7561326840915101,-1.6064055782449624,2,Insula/Cingulate
b'17Networks_RH_DefaultC_PHC_1',Wang_b'17Networks_RH_DefaultC_PHC_1',b'17Networks_RH_DefaultC_PHC_1',2.8755745519628517,42.02282489280788,1.4060695155579961e-190,True,2.8755745519628517,0.0026338285537053792,2.8755745519628517,2.7551613650698785,2.975067312684776,2,Insula/Cingulate
b'17Networks_RH_DefaultC_Rsp_1',Wang_b'17Networks_RH_DefaultC_Rsp_1',b'17Networks_RH_DefaultC_Rsp_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,2,Insula/Cingulate
b'17Networks_RH_ContB_Temp_1',Wang_b'17Networks_RH_ContB_Temp_1',b'17Networks_RH_ContB_Temp_1',-0.17256527443491168,-9.841205237172103,5.525603725802223e-22,True,-0.17256527443491165,0.0005209429469110556,-0.17256527443491168,-0.21345626790247388,-0.16301108355714672,2,Insula/Cingulate
b'17Networks_RH_ContB_Temp_2',Wang_b'17Networks_RH_ContB_Temp_2',b'17Networks_RH_ContB_Temp_2',0.8485828883825585,14.741125628154467,2.16721638556476e-43,True,0.8485828883825585,0.0020992042758725222,0.8485828883825585,0.7969122790258225,0.9253911130832309,2,Insula/Cingulate
b'17Networks_RH_DefaultB_Temp_1',Wang_b'17Networks_RH_DefaultB_Temp_1',b'17Networks_RH_DefaultB_Temp_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,2,Insula/Cingulate
b'17Networks_RH_ContC_pCun_1',Wang_b'17Networks_RH_ContC_pCun_1',b'17Networks_RH_ContC_pCun_1',0.4980703851430028,8.06062973064205,6.1584812593421614e-15,True,0.4980703851430029,0.0028291928908609136,0.4980703851430028,0.4228607073107566,0.5890299666605224,2,Insula/Cingulate
b'17Networks_RH_ContC_pCun_2',Wang_b'17Networks_RH_ContC_pCun_2',b'17Networks_RH_ContC_pCun_2',0.3699625636070936,8.123593123376827,2.8263382906899176e-15,True,0.3699625636070936,0.0019092090471269478,0.3699625636070936,0.2828546980044208,0.4081914126938967,2,Insula/Cingulate
b'17Networks_RH_LimbicA_TempPole_2',Wang_b'17Networks_RH_LimbicA_TempPole_2',b'17Networks_RH_LimbicA_TempPole_2',-2.1019163995880734,-46.924526431942034,4.7477343256941523e-268,True,-2.1019163995880734,0.0013295896003428418,-2.1019163995880734,-2.134517747760723,-2.056758396718974,2,Insula/Cingulate
b'17Networks_RH_SalVentAttnA_ParMed_1',Wang_b'17Networks_RH_SalVentAttnA_ParMed_1',b'17Networks_RH_SalVentAttnA_ParMed_1',2.7163857499288206,26.302106387432147,2.2440751267519074e-72,True,2.7163857499288215,0.006694411967511577,2.7163857499288206,2.5423394822564465,2.7664727247277408,2,Insula/Cingulate
b'17Networks_RH_TempPar_4',Wang_b'17Networks_RH_TempPar_4',b'17Networks_RH_TempPar_4',0.0,,,False,0.0,0.0,0.0,0.0,0.0,2,Insula/Cingulate
b'17Networks_RH_SalVentAttnA_FrOper_1',Wang_b'17Networks_RH_SalVentAttnA_FrOper_1',b'17Networks_RH_SalVentAttnA_FrOper_1',0.08965081988821276,6.358885730771902,3.2460747176292995e-10,True,0.08965081988821275,0.000472848879710434,0.08965081988821276,0.06388162764651373,0.090846330535218,2,Insula/Cingulate
b'17Networks_RH_SalVentAttnA_PrC_1',Wang_b'17Networks_RH_SalVentAttnA_PrC_1',b'17Networks_RH_SalVentAttnA_PrC_1',0.020759602256031854,2.464083188060817,0.014147865665622225,True,0.020759602256031854,0.00041709365305883547,0.020759602256031854,0.013676169599164036,0.03467126821075791,2,Insula/Cingulate
b'17Networks_RH_SalVentAttnA_ParOper_1',Wang_b'17Networks_RH_SalVentAttnA_ParOper_1',b'17Networks_RH_SalVentAttnA_ParOper_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,2,Insula/Cingulate
b'17Networks_RH_SalVentAttnA_FrMed_1',Wang_b'17Networks_RH_SalVentAttnA_FrMed_1',b'17Networks_RH_SalVentAttnA_FrMed_1',3.473987142586167,76.19987181514853,0.0,True,3.4739871425861675,0.0016920206369121955,3.473987142586167,3.384812430936885,3.522861795102057,2,Insula/Cingulate
b'17Networks_LH_DorsAttnB_FEF_1',Wang_b'17Networks_LH_DorsAttnB_FEF_1',b'17Networks_LH_DorsAttnB_FEF_1',2.3094476697247956,37.37254918042986,2.3865117620144277e-173,True,2.3094476697247956,0.0022579509062657056,2.3094476697247956,2.2609789891446455,2.3740960194196634,13,Frontal
b'17Networks_RH_DorsAttnB_FEF_1',Wang_b'17Networks_RH_DorsAttnB_FEF_1',b'17Networks_RH_DorsAttnB_FEF_1',1.8600364438746189,30.263669897984002,1.947944649862374e-115,True,1.8600364438746186,0.0027376920449944395,1.8600364438746189,1.726871150777952,1.9100302423966922,17,Frontal
b'17Networks_RH_DefaultB_AntTemp_1',Wang_b'17Networks_RH_DefaultB_AntTemp_1',b'17Networks_RH_DefaultB_AntTemp_1',-3.6906993478706887,-76.17208312460959,0.0,True,-3.6906993478706887,0.001489601159094338,-3.6906993478706887,-3.770783717556293,-3.6506122225369784,17,Frontal
b'17Networks_LH_LimbicB_OFC_2',Wang_b'17Networks_LH_LimbicB_OFC_2',b'17Networks_LH_LimbicB_OFC_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,38,Frontal
b'17Networks_LH_LimbicB_OFC_1',Wang_b'17Networks_LH_LimbicB_OFC_1',b'17Networks_LH_LimbicB_OFC_1',-0.018988038555813592,-2.660626725343258,0.008037723469461305,True,-0.01898803855581359,0.00031117398646610665,-0.018988038555813592,-0.027152072608175756,-0.013391654275640624,38,Frontal
b'17Networks_RH_LimbicB_OFC_1',Wang_b'17Networks_RH_LimbicB_OFC_1',b'17Networks_RH_LimbicB_OFC_1',0.0,,,False,0.0,0.0,0.0,0.0,0.0,42,Frontal
b'17Networks_RH_LimbicB_OFC_2',Wang_b'17Networks_RH_LimbicB_OFC_2',b'17Networks_RH_LimbicB_OFC_2',-0.02607937547533616,-3.630959065952028,0.00030188693412244033,True,-0.02607937547533616,0.00026439160017218647,-0.02607937547533616,-0.04233178392071958,-0.02187005323021595,42,Frontal
b'17Networks_RH_LimbicB_OFC_3',Wang_b'17Networks_RH_LimbicB_OFC_3',b'17Networks_RH_LimbicB_OFC_3',-0.0014306647928451278,-0.9999999999999999,0.31755510801328074,False,-0.0014306647928451273,4.549249373617907e-05,-0.0014306647928451278,-0.007153323964225638,0.0,42,Frontal
b'17Networks_RH_LimbicB_OFC_4',Wang_b'17Networks_RH_LimbicB_OFC_4',b'17Networks_RH_LimbicB_OFC_4',-0.07915070220360226,-5.612803733355532,2.753778250636512e-08,True,-0.07915070220360224,0.0005010860647526775,-0.07915070220360226,-0.08455791418980124,-0.06591672510991146,42,Frontal
b'17Networks_LH_DefaultA_PFCm_1',Wang_b'17Networks_LH_DefaultA_PFCm_1',b'17Networks_LH_DefaultA_PFCm_1',0.053187271129676326,4.666844703283528,3.837096967194978e-06,True,0.053187271129676326,0.0004833335737563517,0.053187271129676326,0.03545313117353375,0.05818679257947607,43,Frontal
b'17Networks_LH_DefaultB_PFCd_4',Wang_b'17Networks_LH_DefaultB_PFCd_4',b'17Networks_LH_DefaultB_PFCd_4',0.0,,,False,0.0,0.0,0.0,0.0,0.0,43,Frontal
b'17Networks_LH_DefaultB_PFCd_2',Wang_b'17Networks_LH_DefaultB_PFCd_2',b'17Networks_LH_DefaultB_PFCd_2',0.0928144151808166,6.43096530994978,2.2933144208963566e-10,True,0.09281441518081661,0.0005345342055110044,0.0928144151808166,0.08994451459475565,0.099541862046339,43,Frontal
b'17Networks_LH_DefaultB_PFCd_1',Wang_b'17Networks_LH_DefaultB_PFCd_1',b'17Networks_LH_DefaultB_PFCd_1',0.18078517565089997,8.65775807215758,1.8670674203741307e-17,True,0.18078517565090002,0.0006557501401594335,0.18078517565089997,0.1544010917619323,0.2003594068425587,43,Frontal
b'17Networks_LH_DefaultA_PFCm_3',Wang_b'17Networks_LH_DefaultA_PFCm_3',b'17Networks_LH_DefaultA_PFCm_3',0.05297069510493854,4.767835360948436,2.3213785495524683e-06,True,0.052970695104938535,0.00044547078712737045,0.05297069510493854,0.026314403320933873,0.05482560773807794,43,Frontal
b'17Networks_LH_DefaultA_PFCm_2',Wang_b'17Networks_LH_DefaultA_PFCm_2',b'17Networks_LH_DefaultA_PFCm_2',0.017019142343692364,2.6497809946634656,0.00817075508647567,True,0.017019142343692364,0.00019436424273471445,0.017019142343692364,0.0052794603427582356,0.023712590419050748,43,Frontal
b'17Networks_LH_DefaultB_PFCv_1',Wang_b'17Networks_LH_DefaultB_PFCv_1',b'17Networks_LH_DefaultB_PFCv_1',-0.09957611801025089,-6.633372682770315,7.489700012354783e-11,True,-0.0995761180102509,0.000621175573652762,-0.09957611801025089,-0.12348827462205762,-0.08503379965043983,43,Frontal
b'17Networks_LH_ContA_PFCd_1',Wang_b'17Networks_LH_ContA_PFCd_1',b'17Networks_LH_ContA_PFCd_1',0.32638477604311295,9.485919777625254,5.971141234850658e-20,True,0.32638477604311295,0.0014225662884040857,0.32638477604311295,0.2790693027575988,0.3762763859874593,43,Frontal
b'17Networks_LH_DefaultA_PFCd_1',Wang_b'17Networks_LH_DefaultA_PFCd_1',b'17Networks_LH_DefaultA_PFCd_1',0.13115959630079663,7.951075891583439,5.799144120005551e-15,True,0.13115959630079657,0.0005625031345698902,0.13115959630079663,0.12409845590447958,0.15602171544081983,43,Frontal
b'17Networks_LH_ContB_PFClv_2',Wang_b'17Networks_LH_ContB_PFClv_2',b'17Networks_LH_ContB_PFClv_2',4.492384944745138,68.77922915904367,3.311e-320,True,4.492384944745138,0.002424104560506017,4.492384944745138,4.3370272493881,4.526408714971234,43,Frontal
b'17Networks_LH_ContB_PFClv_1',Wang_b'17Networks_LH_ContB_PFClv_1',b'17Networks_LH_ContB_PFClv_1',0.17822300715679854,5.989340299206143,3.6127034309467656e-09,True,0.17822300715679856,0.001208783340363243,0.17822300715679854,0.12635883304497206,0.20785511391970468,43,Frontal
b'17Networks_LH_ContB_PFCl_1',Wang_b'17Networks_LH_ContB_PFCl_1',b'17Networks_LH_ContB_PFCl_1',0.11691756872754679,6.619013217812363,7.345192099746825e-11,True,0.11691756872754676,0.0006778781573178023,0.11691756872754679,0.09812640014105661,0.13045110880353317,43,Frontal
b'17Networks_LH_DefaultB_PFCv_2',Wang_b'17Networks_LH_DefaultB_PFCv_2',b'17Networks_LH_DefaultB_PFCv_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,43,Frontal
b'17Networks_LH_DefaultB_PFCv_3',Wang_b'17Networks_LH_DefaultB_PFCv_3',b'17Networks_LH_DefaultB_PFCv_3',0.0,,,False,0.0,0.0,0.0,0.0,0.0,43,Frontal
b'17Networks_LH_DefaultB_PFCv_4',Wang_b'17Networks_LH_DefaultB_PFCv_4',b'17Networks_LH_DefaultB_PFCv_4',0.0,,,False,0.0,0.0,0.0,0.0,0.0,43,Frontal
b'17Networks_LH_SalVentAttnB_PFCl_1',Wang_b'17Networks_LH_SalVentAttnB_PFCl_1',b'17Networks_LH_SalVentAttnB_PFCl_1',4.2943788437544645,97.54735284202837,0.0,True,4.2943788437544645,0.0012167883499933378,4.2943788437544645,4.223513848295348,4.368917665165492,43,Frontal
b'17Networks_LH_SalVentAttnB_PFCmp_1',Wang_b'17Networks_LH_SalVentAttnB_PFCmp_1',b'17Networks_LH_SalVentAttnB_PFCmp_1',1.591622659043838,49.42796016288901,8.762920883213685e-215,True,1.5916226590438378,0.0013080703850432537,1.591622659043838,1.5480448565373401,1.650378547965169,43,Frontal
b'17Networks_LH_ContA_PFCl_3',Wang_b'17Networks_LH_ContA_PFCl_3',b'17Networks_LH_ContA_PFCl_3',0.06054543186179189,4.897985090072304,1.2150660612878293e-06,True,0.060545431861791905,0.00047755843597390053,0.06054543186179189,0.030558976100650986,0.08130679027378408,43,Frontal
b'17Networks_LH_ContA_PFCl_2',Wang_b'17Networks_LH_ContA_PFCl_2',b'17Networks_LH_ContA_PFCl_2',0.0,,,False,0.0,0.0,0.0,0.0,0.0,43,Frontal
b'17Networks_LH_ContA_PFCl_1',Wang_b'17Networks_LH_ContA_PFCl_1',b'17Networks_LH_ContA_PFCl_1',0.03509135466825832,4.120812563161847,4.155121897633203e-05,True,0.03509135466825832,0.00029593893376482554,0.03509135466825832,0.02157647534844732,0.04326601651097919,43,Frontal
b'17Networks_LH_ContA_PFClv_1',Wang_b'17Networks_LH_ContA_PFClv_1',b'17Networks_LH_ContA_PFClv_1',2.720378534912211,57.47502054255075,0.0,True,2.7203785349122116,0.0013339432051883819,2.720378534912211,2.674119797747844,2.761367306919008,43,Frontal
b'17Networks_LH_DefaultB_PFCd_3',Wang_b'17Networks_LH_DefaultB_PFCd_3',b'17Networks_LH_DefaultB_PFCd_3',0.3484650972505265,14.081496617900775,9.34426577490166e-40,True,0.3484650972505266,0.0009434442691617857,0.3484650972505265,0.32574930195900403,0.3932667966913527,43,Frontal
b'17Networks_RH_SalVentAttnB_PFClv_1',Wang_b'17Networks_RH_SalVentAttnB_PFClv_1',b'17Networks_RH_SalVentAttnB_PFClv_1',4.484285034497503,86.94828252372028,0.0,True,4.484285034497503,0.0016140587217947308,4.484285034497503,4.429631685694435,4.567124866770676,47,Frontal
