ROI_ID,ROI_Name,Clean_Name,Mean_Value,t_stat,p_value,Significant,LOOV_Mean,LOOV_Std,Bootstrap_Mean,Bootstrap_CI_Lower,Bootstrap_CI_Upper,Anatomical_Lobe,Hemisphere,Base_Region,Lobe_Sorted,sort_key
85,7Networks_LH_Default_PFC_3,PFC_3,-0.1161448306683134,-5.020881179696006,7.504484579146398e-07,True,-0.11614483066831341,0.0011065708430667391,-0.1161448306683134,-0.14498976411069178,-0.09167417478022624,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
84,7Networks_LH_Default_PFC_2,PFC_2,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
83,7Networks_LH_Default_PFC_1,PFC_1,-0.01821626733262065,-1.7254362679504442,0.08497787745923445,False,-0.018216267332620655,0.0004368718333114577,-0.01821626733262065,-0.02370908615681351,-0.0054928188241928615,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
87,7Networks_LH_Default_PFC_5,PFC_5,-0.06885066631887914,-5.218118095355333,2.2782280118986128e-07,True,-0.06885066631887914,0.0004549841272586011,-0.06885066631887914,-0.09990242557561019,-0.05586168127053919,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
88,7Networks_LH_Default_PFC_6,PFC_6,-0.053644639924094975,-4.410805103461908,1.2135884118505723e-05,True,-0.05364463992409497,0.00048765566512268,-0.053644639924094975,-0.07454913453685362,-0.04211973972755056,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
89,7Networks_LH_Default_PFC_7,PFC_7,-0.009975690236151755,-2.4508052280133863,0.014421698657615832,True,-0.009975690236151755,0.00012782481693883018,-0.009975690236151755,-0.016262039863709856,-0.006364998024110977,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
86,7Networks_LH_Default_PFC_4,PFC_4,-0.04051101857710851,-5.025467668251763,5.864469235769775e-07,True,-0.04051101857710851,0.00024394131489709493,-0.04051101857710851,-0.05178711753537277,-0.03438265372188077,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
91,7Networks_LH_Default_PFC_9,PFC_9,-0.017838450772224172,-2.535674337367966,0.011430886585008347,True,-0.017838450772224176,0.0002605552898484664,-0.017838450772224172,-0.02665641658011248,-0.011174396110165356,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
94,7Networks_LH_Default_PFC_12,PFC_12,-0.14715121846692647,-6.367085661251272,3.132287224703198e-10,True,-0.1471512184669265,0.0007880866017821465,-0.14715121846692647,-0.17083093020709145,-0.11816295234304154,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
93,7Networks_LH_Default_PFC_11,PFC_11,-0.17180982343017395,-5.915248979068028,5.252836303451134e-09,True,-0.17180982343017398,0.0011146539903757685,-0.17180982343017395,-0.2327433387724507,-0.12726269676622384,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
95,7Networks_LH_Default_PFC_13,PFC_13,-0.5413275071945793,-11.95494339359118,4.734631731577568e-30,True,-0.5413275071945793,0.001730084384262784,-0.5413275071945793,-0.5502585538360957,-0.48244552140782987,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
92,7Networks_LH_Default_PFC_10,PFC_10,-0.11898651550339683,-5.390136162042807,9.683480941414574e-08,True,-0.11898651550339685,0.0008415962490384246,-0.11898651550339683,-0.1662709300505079,-0.11057224487417493,Frontal,L,Default_PFC,Frontal,"(0, 'Default_PFC', 0)"
197,7Networks_RH_Default_PFCdPFCm_7,PFCdPFCm_7,-0.15572202915615568,-5.287913373565402,1.9042313572219524e-07,True,-0.1557220291561557,0.0013627220461227315,-0.15572202915615568,-0.20452486237715123,-0.1308526788544232,Frontal,R,Default_PFCdPFCm,Frontal,"(0, 'Default_PFCdPFCm', 1)"
196,7Networks_RH_Default_PFCdPFCm_6,PFCdPFCm_6,-0.02184601866325882,-2.6598029285437392,0.008052663202293938,True,-0.02184601866325882,0.0003547647373668959,-0.02184601866325882,-0.03143592005422226,-0.009274707415408935,Frontal,R,Default_PFCdPFCm,Frontal,"(0, 'Default_PFCdPFCm', 1)"
195,7Networks_RH_Default_PFCdPFCm_5,PFCdPFCm_5,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(0, 'Default_PFCdPFCm', 1)"
194,7Networks_RH_Default_PFCdPFCm_4,PFCdPFCm_4,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(0, 'Default_PFCdPFCm', 1)"
192,7Networks_RH_Default_PFCdPFCm_2,PFCdPFCm_2,-0.025997004927395397,-3.0166107957832047,0.0026662723806500786,True,-0.025997004927395397,0.0003547954402267351,-0.025997004927395397,-0.0346367110705998,-0.017133359667027667,Frontal,R,Default_PFCdPFCm,Frontal,"(0, 'Default_PFCdPFCm', 1)"
193,7Networks_RH_Default_PFCdPFCm_3,PFCdPFCm_3,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,Default_PFCdPFCm,Frontal,"(0, 'Default_PFCdPFCm', 1)"
191,7Networks_RH_Default_PFCdPFCm_1,PFCdPFCm_1,-0.0198397130189084,-3.326903508703565,0.0009105034403835687,True,-0.019839713018908398,0.00018962562924493417,-0.0198397130189084,-0.025021296017836713,-0.014362415640271952,Frontal,R,Default_PFCdPFCm,Frontal,"(0, 'Default_PFCdPFCm', 1)"
190,7Networks_RH_Default_PFCv_1,PFCv_1,-0.228400255053319,-10.466397263343922,1.9120853874883375e-24,True,-0.228400255053319,0.0006760292859789365,-0.228400255053319,-0.2765262424089147,-0.21225684813659199,Frontal,R,Default_PFCv,Frontal,"(0, 'Default_PFCv', 1)"
100,7Networks_LH_Default_PHC_1,PHC_1,-0.6474325605228822,-8.916196499966079,4.265414501775653e-18,True,-0.6474325605228821,0.002762332049197149,-0.6474325605228822,-0.7534519555817123,-0.5484105477995304,Frontal,L,Default_PHC,Frontal,"(0, 'Default_PHC', 0)"
56,7Networks_LH_Limbic_OFC_2,OFC_2,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,L,Limbic_OFC,Frontal,"(0, 'Limbic_OFC', 0)"
55,7Networks_LH_Limbic_OFC_1,OFC_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,L,Limbic_OFC,Frontal,"(0, 'Limbic_OFC', 0)"
159,7Networks_RH_Limbic_OFC_1,OFC_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,Limbic_OFC,Frontal,"(0, 'Limbic_OFC', 1)"
160,7Networks_RH_Limbic_OFC_2,OFC_2,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,Limbic_OFC,Frontal,"(0, 'Limbic_OFC', 1)"
161,7Networks_RH_Limbic_OFC_3,OFC_3,-0.07007986540866244,-5.53862693068883,4.149548460612201e-08,True,-0.07007986540866246,0.0004496023320763544,-0.07007986540866244,-0.09026300707897357,-0.06418493762761679,Frontal,R,Limbic_OFC,Frontal,"(0, 'Limbic_OFC', 1)"
53,7Networks_LH_SalVentAttn_Med_2,Med_2,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,L,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 0)"
54,7Networks_LH_SalVentAttn_Med_3,Med_3,-0.2502722376119577,-6.155295196553866,1.4930182228706317e-09,True,-0.25027223761195766,0.0017779229925328447,-0.2502722376119577,-0.3329069301362965,-0.21939358282972962,Frontal,L,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 0)"
52,7Networks_LH_SalVentAttn_Med_1,Med_1,-0.12855597883830325,-5.668820305800118,2.0234787724627585e-08,True,-0.1285559788383033,0.0008114729956888602,-0.12855597883830325,-0.17147175664855532,-0.10594756353722566,Frontal,L,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 0)"
157,7Networks_RH_SalVentAttn_Med_2,Med_2,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 1)"
156,7Networks_RH_SalVentAttn_Med_1,Med_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 1)"
158,7Networks_RH_SalVentAttn_Med_3,Med_3,-0.030273981665146398,-3.3428724172024378,0.0008801651847136672,True,-0.030273981665146398,0.0003675829816660782,-0.030273981665146398,-0.060626809472730296,-0.022095479591827595,Frontal,R,SalVentAttn_Med,Frontal,"(0, 'SalVentAttn_Med', 1)"
51,7Networks_LH_SalVentAttn_PFCl_1,PFCl_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,L,SalVentAttn_PFCl,Frontal,"(0, 'SalVentAttn_PFCl', 0)"
151,7Networks_RH_SalVentAttn_PrC_1,PrC_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Frontal,R,SalVentAttn_PrC,Frontal,"(0, 'SalVentAttn_PrC', 1)"
28,7Networks_LH_SomMot_14,SomMot_14,0.0031872705193025284,0.9999999999999998,0.3177567423280446,False,0.003187270519302529,0.00013690499145355711,0.0031872705193025284,0.0,0.006374541038605057,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
26,7Networks_LH_SomMot_12,SomMot_12,-0.005526876321654952,-1.0086672021646566,0.31352902254404696,False,-0.005526876321654952,0.00022041320474908987,-0.005526876321654952,-0.01381571241313086,0.0024278180084556203,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
25,7Networks_LH_SomMot_11,SomMot_11,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
24,7Networks_LH_SomMot_10,SomMot_10,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
23,7Networks_LH_SomMot_9,SomMot_9,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
22,7Networks_LH_SomMot_8,SomMot_8,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
20,7Networks_LH_SomMot_6,SomMot_6,-0.0815253906968043,-4.652327490162697,3.808328803336816e-06,True,-0.08152539069680428,0.0006028291657843773,-0.0815253906968043,-0.11953732851858337,-0.07132713642431467,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
29,7Networks_LH_SomMot_15,SomMot_15,0.023298145559958145,3.753992576497873,0.00018323547740254622,True,0.023298145559958145,0.00018806760975709208,0.023298145559958145,0.013182657652213036,0.02922498475633154,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
19,7Networks_LH_SomMot_5,SomMot_5,-0.28721869825941243,-6.394734763227966,4.663147787173292e-10,True,-0.28721869825941243,0.0022890738758708103,-0.28721869825941243,-0.34325878759910844,-0.24258878893837166,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
18,7Networks_LH_SomMot_4,SomMot_4,-0.033536828665704524,-3.1840056144892537,0.0015222184652732252,True,-0.033536828665704524,0.0004140912244792451,-0.033536828665704524,-0.061750713288496586,-0.030927140908777743,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
17,7Networks_LH_SomMot_3,SomMot_3,-0.019834595206947477,-2.137259672021816,0.033067268503144474,True,-0.019834595206947477,0.0004175443159983722,-0.019834595206947477,-0.03610384919034696,-0.006638248241333988,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
16,7Networks_LH_SomMot_2,SomMot_2,-0.08215346959073938,-5.314550385429401,1.391216603051879e-07,True,-0.08215346959073938,0.0005492837994306121,-0.08215346959073938,-0.105103044793326,-0.05623293228206287,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
15,7Networks_LH_SomMot_1,SomMot_1,-0.005443065157601108,-1.4152003060593872,0.15753558338825316,False,-0.005443065157601108,0.00015807557345686907,-0.005443065157601108,-0.013467506391651075,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
21,7Networks_LH_SomMot_7,SomMot_7,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
30,7Networks_LH_SomMot_16,SomMot_16,-0.005531510214624494,-1.0,0.31814705210744365,False,-0.005531510214624495,0.00032538295380144075,-0.005531510214624494,-0.005531510214624494,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
27,7Networks_LH_SomMot_13,SomMot_13,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,L,SomMot,Somatomotor,"(1, 'SomMot', 0)"
134,7Networks_RH_SomMot_19,SomMot_19,-0.06381481835679627,-3.043449098046386,0.0025915609020044773,True,-0.06381481835679627,0.0013341572427993194,-0.06381481835679627,-0.09551252350583665,-0.04110416895603126,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
116,7Networks_RH_SomMot_1,SomMot_1,-0.0026455836943670603,-1.0000000000000002,0.31771295385831766,False,-0.00264558369436706,0.00010791560981510117,-0.0026455836943670603,-0.007936751083101181,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
117,7Networks_RH_SomMot_2,SomMot_2,-0.1647492572346527,-5.901437333054992,6.440657006087711e-09,True,-0.16474925723465272,0.0012137739977334098,-0.1647492572346527,-0.24513488651552442,-0.12481172825300928,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
118,7Networks_RH_SomMot_3,SomMot_3,-0.004187494012118853,-1.0000000000000002,0.3179451847176804,False,-0.004187494012118853,0.00021453181705507796,-0.004187494012118853,-0.008374988024237705,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
119,7Networks_RH_SomMot_4,SomMot_4,-0.24622537781350765,-5.977645259687959,5.045358394957815e-09,True,-0.24622537781350762,0.002067318640832182,-0.24622537781350765,-0.32189814069276107,-0.22308831941975069,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
133,7Networks_RH_SomMot_18,SomMot_18,-0.0048766894219755465,-1.415080351163391,0.15749542720759083,False,-0.0048766894219755465,0.00013110068881230376,-0.0048766894219755465,-0.012155380102556153,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
120,7Networks_RH_SomMot_5,SomMot_5,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
122,7Networks_RH_SomMot_7,SomMot_7,-0.010765077531396947,-1.8868742641668552,0.059553206134885864,False,-0.010765077531396952,0.00020560271176606792,-0.010765077531396947,-0.017215012253370077,-0.002085509008197137,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
123,7Networks_RH_SomMot_8,SomMot_8,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
124,7Networks_RH_SomMot_9,SomMot_9,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
125,7Networks_RH_SomMot_10,SomMot_10,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
121,7Networks_RH_SomMot_6,SomMot_6,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
131,7Networks_RH_SomMot_16,SomMot_16,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
126,7Networks_RH_SomMot_11,SomMot_11,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
127,7Networks_RH_SomMot_12,SomMot_12,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
128,7Networks_RH_SomMot_13,SomMot_13,-0.08481124544413753,-2.796117600952287,0.005536702027644464,True,-0.08481124544413754,0.0018290756183121637,-0.08481124544413753,-0.12391345378837935,-0.03690128697881622,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
132,7Networks_RH_SomMot_17,SomMot_17,-0.043524243727394094,-3.0247836919778126,0.002659996211141611,True,-0.043524243727394094,0.0007440482672353514,-0.043524243727394094,-0.06632127879324995,-0.028164384301402456,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
129,7Networks_RH_SomMot_14,SomMot_14,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
130,7Networks_RH_SomMot_15,SomMot_15,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Somatomotor,R,SomMot,Somatomotor,"(1, 'SomMot', 1)"
61,7Networks_LH_Cont_Par_1,Par_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Parietal,L,Cont_Par,Parietal,"(2, 'Cont_Par', 0)"
62,7Networks_LH_Cont_Par_2,Par_2,-0.1633237986857429,-4.948356130620941,1.130165672591586e-06,True,-0.1633237986857429,0.0016998783760696766,-0.1633237986857429,-0.21032462438161312,-0.10852355285195535,Parietal,L,Cont_Par,Parietal,"(2, 'Cont_Par', 0)"
63,7Networks_LH_Cont_Par_3,Par_3,-0.003723697957393551,-0.9999999999999997,0.3178742133668452,False,-0.00372369795739355,0.00017978183151109745,-0.003723697957393551,-0.011171093872180652,-0.003723697957393551,Parietal,L,Cont_Par,Parietal,"(2, 'Cont_Par', 0)"
166,7Networks_RH_Cont_Par_2,Par_2,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Parietal,R,Cont_Par,Parietal,"(2, 'Cont_Par', 1)"
165,7Networks_RH_Cont_Par_1,Par_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Parietal,R,Cont_Par,Parietal,"(2, 'Cont_Par', 1)"
167,7Networks_RH_Cont_Par_3,Par_3,-0.3706719566870614,-6.667667812233191,8.099557278532386e-11,True,-0.37067195668706143,0.0026966296831283498,-0.3706719566870614,-0.5139926196222444,-0.303057845801821,Parietal,R,Cont_Par,Parietal,"(2, 'Cont_Par', 1)"
82,7Networks_LH_Default_Par_4,Par_4,-0.034902024974352144,-4.384220832675969,1.2888201117844124e-05,True,-0.03490202497435214,0.00025339592543607614,-0.034902024974352144,-0.04501374251763736,-0.027593796461347454,Parietal,L,Default_Par,Parietal,"(2, 'Default_Par', 0)"
81,7Networks_LH_Default_Par_3,Par_3,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Parietal,L,Default_Par,Parietal,"(2, 'Default_Par', 0)"
79,7Networks_LH_Default_Par_1,Par_1,-0.12801817620511383,-6.068771127056804,2.412268046252579e-09,True,-0.12801817620511385,0.0009027646716619398,-0.12801817620511383,-0.15933354259850488,-0.10338386702495928,Parietal,L,Default_Par,Parietal,"(2, 'Default_Par', 0)"
80,7Networks_LH_Default_Par_2,Par_2,-0.010407842614139537,-1.0,0.3185890812784756,False,-0.010407842614139537,0.0007570591523885952,-0.010407842614139537,-0.03122352784241861,0.0,Parietal,L,Default_Par,Parietal,"(2, 'Default_Par', 0)"
183,7Networks_RH_Default_Par_2,Par_2,-0.01885444406265693,-3.1785173295931175,0.0015335969481692492,True,-0.018854444062656937,0.00020298325500478902,-0.01885444406265693,-0.024402401059930436,-0.009416305052861744,Parietal,R,Default_Par,Parietal,"(2, 'Default_Par', 1)"
184,7Networks_RH_Default_Par_3,Par_3,-0.009702548716046035,-2.003683931791345,0.04549959253325222,True,-0.009702548716046035,0.00018555944316016833,-0.009702548716046035,-0.016669110314692023,-0.007219097145230852,Parietal,R,Default_Par,Parietal,"(2, 'Default_Par', 1)"
182,7Networks_RH_Default_Par_1,Par_1,-0.1935452065009536,-7.980961762381652,7.682824031862619e-15,True,-0.1935452065009536,0.0010017938970334048,-0.1935452065009536,-0.22684413916611199,-0.17664491054904322,Parietal,R,Default_Par,Parietal,"(2, 'Default_Par', 1)"
42,7Networks_LH_DorsAttn_FEF_2,FEF_2,-0.07394050210208956,-4.577980834804412,5.737939377426619e-06,True,-0.07394050210208954,0.0006677755168028714,-0.07394050210208956,-0.095538199153507,-0.056036337012577056,Parietal,L,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 0)"
41,7Networks_LH_DorsAttn_FEF_1,FEF_1,-0.02915009944948693,-3.631660624621498,0.00030078946616901846,True,-0.029150099449486926,0.00029328771675387553,-0.02915009944948693,-0.033780879345351976,-0.02265988972619549,Parietal,L,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 0)"
145,7Networks_RH_DorsAttn_FEF_1,FEF_1,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Parietal,R,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 1)"
146,7Networks_RH_DorsAttn_FEF_2,FEF_2,-0.032181332858457604,-3.491810855164731,0.0005131986043676512,True,-0.0321813328584576,0.0003666019557182158,-0.032181332858457604,-0.037801556052778545,-0.02115103072078369,Parietal,R,DorsAttn_FEF,Parietal,"(2, 'DorsAttn_FEF', 1)"
40,7Networks_LH_DorsAttn_Post_10,Post_10,-0.050050920847563414,-3.447088723867673,0.0006054509964683783,True,-0.050050920847563414,0.0005864478157959758,-0.050050920847563414,-0.07072635273132806,-0.031175143465275116,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
31,7Networks_LH_DorsAttn_Post_1,Post_1,-2.082285942239602,-15.425253915337882,5.4133426403773014e-49,True,-2.082285942239602,0.003953290877206787,-2.082285942239602,-2.308825342452047,-1.9442545358690801,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
39,7Networks_LH_DorsAttn_Post_9,Post_9,0.0,,,False,0.0,0.0,0.0,0.0,0.0,Parietal,L,DorsAttn_Post,Parietal,"(2, 'DorsAttn_Post', 0)"
